Date,Close
2024-01-18,"2,6923"
2024-01-17,"2,6717"
2024-01-16,"2,5948"
2024-01-15,"2,5757"
2024-01-12,"2,5389"
2024-01-11,"2,6152"
2024-01-10,"2,6329"
2024-01-09,"2,6084"
2024-01-08,"2,5418"
2024-01-05,"2,577"
2024-01-04,"2,5334"
2024-01-03,"2,4107"
2024-01-02,"2,4717"
2023-12-29,"2,435"
2023-12-28,"2,3885"
2023-12-27,"2,3639"
2023-12-26,
2023-12-22,"2,4114"
2023-12-21,"2,4362"
2023-12-20,"2,4497"
2023-12-19,"2,4953"
2023-12-18,"2,5396"
2023-12-15,"2,4984"
2023-12-14,"2,577"
2023-12-13,"2,6696"
2023-12-12,"2,7146"
2023-12-11,"2,7398"
2023-12-08,"2,729"
2023-12-07,"2,6557"
2023-12-06,"2,6848"
2023-12-05,"2,7043"
2023-12-04,"2,7985"
2023-12-01,"2,8051"
2023-11-30,"2,9276"
2023-11-29,"2,9222"
2023-11-28,"2,9827"
2023-11-27,"3,0466"
2023-11-24,"3,1434"
2023-11-23,"3,1254"
2023-11-22,"3,0775"
2023-11-21,"3,0478"
2023-11-20,"3,083"
2023-11-17,"3,0736"
2023-11-16,"3,056"
2023-11-15,"3,1126"
2023-11-14,"3,0897"
2023-11-13,"3,1915"
2023-11-10,"3,1843"
2023-11-09,"3,123"
2023-11-08,"3,1164"
2023-11-07,"3,1351"
2023-11-06,"3,1685"
2023-11-03,"3,1075"
2023-11-02,"3,1663"
2023-11-01,"3,198"
2023-10-31,"3,2611"
2023-10-30,"3,2818"
2023-10-27,"3,2952"
2023-10-26,"3,3314"
2023-10-25,"3,3991"
2023-10-24,"3,3628"
2023-10-23,"3,4154"
2023-10-20,"3,4375"
2023-10-19,"3,4759"
2023-10-18,"3,4682"
2023-10-17,"3,4528"
2023-10-16,"3,3723"
2023-10-13,"3,3457"
2023-10-12,"3,3714"
2023-10-11,"3,3212"
2023-10-10,"3,3308"
2023-10-09,"3,3133"
2023-10-06,"3,408"
2023-10-05,"3,4017"
2023-10-04,"3,4616"
2023-10-03,"3,4881"
2023-10-02,"3,46"
2023-09-29,"3,4106"
2023-09-28,"3,503"
2023-09-27,"3,4233"
2023-09-26,"3,3911"
2023-09-25,"3,3832"
2023-09-22,"3,3617"
2023-09-21,"3,3702"
2023-09-20,"3,3406"
2023-09-19,"3,3684"
2023-09-18,"3,3411"
2023-09-15,"3,3109"
2023-09-14,"3,2473"
2023-09-13,"3,3085"
2023-09-12,"3,2933"
2023-09-11,"3,2666"
2023-09-08,"3,2493"
2023-09-07,"3,2456"
2023-09-06,"3,2787"
2023-09-05,"3,2429"
2023-09-04,"3,23"
2023-09-01,"3,1903"
2023-08-31,"3,1336"
2023-08-30,"3,2431"
2023-08-29,"3,2152"
2023-08-28,"3,2629"
2023-08-25,"3,266"
2023-08-24,"3,2098"
2023-08-23,"3,1894"
2023-08-22,"3,3263"
2023-08-21,"3,375"
2023-08-18,"3,3111"
2023-08-17,"3,3819"
2023-08-16,"3,3478"
2023-08-15,"3,3778"
2023-08-14,"3,3284"
2023-08-11,"3,3184"
2023-08-10,"3,236"
2023-08-09,"3,2048"
2023-08-08,"3,188"
2023-08-07,"3,2789"
2023-08-04,"3,2643"
2023-08-03,"3,278"
2023-08-02,"3,2187"
2023-08-01,"3,2539"
2023-07-31,"3,2043"
2023-07-28,"3,2214"
2023-07-27,"3,2387"
2023-07-26,"3,2664"
2023-07-25,"3,1995"
2023-07-24,"3,2135"
2023-07-21,"3,2617"
2023-07-20,"3,2835"
2023-07-19,"3,2137"
2023-07-18,"3,1837"
2023-07-17,"3,2723"
2023-07-14,"3,3096"
2023-07-13,"3,2614"
2023-07-12,"3,3575"
2023-07-11,"3,447"
2023-07-10,"3,4541"
2023-07-07,"3,4335"
2023-07-06,"3,4671"
2023-07-05,"3,3236"
2023-07-04,"3,3185"
2023-07-03,"3,3275"
2023-06-30,"3,2685"
2023-06-29,"3,282"
2023-06-28,"3,1776"
2023-06-27,"3,2192"
2023-06-26,"3,1575"
2023-06-23,"3,2056"
2023-06-22,"3,3187"
2023-06-21,"3,2387"
2023-06-20,"3,1985"
2023-06-19,"3,2901"
2023-06-16,"3,2446"
2023-06-15,"3,2544"
2023-06-14,"3,1826"
2023-06-13,"3,1507"
2023-06-12,"3,0825"
2023-06-09,"3,0921"
2023-06-08,"3,1042"
2023-06-07,"3,152"
2023-06-06,"3,0728"
2023-06-05,"3,1087"
2023-06-02,"3,0586"
2023-06-01,"2,9902"
2023-05-31,"3,0275"
2023-05-30,"3,0853"
2023-05-29,"3,1951"
2023-05-26,"3,2695"
2023-05-25,"3,2571"
2023-05-24,"3,2154"
2023-05-23,"3,1788"
2023-05-22,"3,161"
2023-05-19,"3,1433"
2023-05-18,"3,1432"
2023-05-17,"3,0525"
2023-05-16,"3,0321"
2023-05-15,"2,9752"
2023-05-12,"2,9715"
2023-05-11,"2,9147"
2023-05-10,"2,967"
2023-05-09,"3,0245"
2023-05-08,"3,0098"
2023-05-05,"2,9702"
2023-05-04,"2,9004"
2023-05-03,"2,9924"
2023-05-02,"2,9975"
2023-05-01,
2023-04-28,"3,0615"
2023-04-27,"3,1708"
2023-04-26,"3,1568"
2023-04-25,"3,152"
2023-04-24,"3,2647"
2023-04-21,"3,2191"
2023-04-20,"3,1983"
2023-04-19,"3,2464"
2023-04-18,"3,2129"
2023-04-17,"3,1747"
2023-04-14,"3,131"
2023-04-13,"3,0693"
2023-04-12,"3,0977"
2023-04-11,"3,0286"
2023-04-10,
2023-04-07,
2023-04-06,"2,9147"
2023-04-05,"2,895"
2023-04-04,"2,9643"
2023-04-03,"3,0147"
2023-03-31,"3,0502"
2023-03-30,"3,1035"
2023-03-29,"3,0346"
2023-03-28,"3,0173"
2023-03-27,"2,9892"
2023-03-24,"2,9163"
2023-03-23,"2,9811"
2023-03-22,"3,1035"
2023-03-21,"3,045"
2023-03-20,"2,9404"
2023-03-17,"2,9569"
2023-03-16,"3,0752"
2023-03-15,"3,089"
2023-03-14,"3,2192"
2023-03-13,"3,1181"
2023-03-10,"3,2552"
2023-03-09,"3,3837"
2023-03-08,"3,4235"
2023-03-07,"3,4214"
2023-03-06,"3,4715"
2023-03-03,"3,4437"
2023-03-02,"3,4827"
2023-03-01,"3,456"
2023-02-28,"3,3775"
2023-02-27,"3,3286"
2023-02-24,"3,2691"
2023-02-23,"3,1967"
2023-02-22,"3,2101"
2023-02-21,"3,213"
2023-02-20,"3,1513"
2023-02-17,"3,1173"
2023-02-16,"3,1249"
2023-02-15,"3,1167"
2023-02-14,"3,1072"
2023-02-13,"3,0078"
2023-02-10,"2,9858"
2023-02-09,"2,9311"
2023-02-08,"2,9485"
2023-02-07,"2,9764"
2023-02-06,"2,9355"
2023-02-03,"2,8202"
2023-02-02,"2,7257"
2023-02-01,"2,9337"
2023-01-31,"2,9411"
2023-01-30,"2,9772"
2023-01-27,"2,8948"
2023-01-26,"2,8693"
2023-01-25,"2,8318"
2023-01-24,"2,8459"
2023-01-23,"2,8611"
2023-01-20,"2,8146"
2023-01-19,"2,7332"
2023-01-18,"2,6779"
2023-01-17,"2,6917"
2023-01-16,"2,7812"
2023-01-13,"2,7873"
2023-01-12,"2,7757"
2023-01-11,"2,8354"
2023-01-10,"2,9617"
2023-01-09,"2,9213"
2023-01-06,"2,9123"
2023-01-05,"2,9839"
2023-01-04,"2,939"
2023-01-03,"3,0503"
2023-01-02,"3,1275"
2022-12-30,"3,2631"
2022-12-29,"3,156"
2022-12-28,"3,2049"
2022-12-27,"3,2398"
2022-12-23,"3,1527"
2022-12-22,"3,0893"
2022-12-21,"3,0458"
2022-12-20,"3,0013"
2022-12-19,"2,9219"
2022-12-16,"2,9027"
2022-12-15,"2,8508"
2022-12-14,"2,6612"
2022-12-13,"2,6981"
2022-12-12,"2,7089"
2022-12-09,"2,6614"
2022-12-08,"2,6089"
2022-12-07,"2,5651"
2022-12-06,"2,5874"
2022-12-05,"2,6451"
2022-12-02,"2,6106"
2022-12-01,"2,5428"
2022-11-30,"2,6642"
2022-11-29,"2,6792"
2022-11-28,"2,731"
2022-11-25,"2,7019"
2022-11-24,"2,6283"
2022-11-23,"2,6901"
2022-11-22,"2,7046"
2022-11-21,"2,7368"
2022-11-18,"2,766"
2022-11-17,"2,7406"
2022-11-16,"2,7008"
2022-11-15,"2,7676"
2022-11-14,"2,8204"
2022-11-11,"2,8349"
2022-11-10,"2,7561"
2022-11-09,"2,897"
2022-11-08,"3,0145"
